1.673454066009783414e+00,5.663487777821369917e+01,2.415103408206562108e+01,3.008315257768627404e+00,4.898375683025255256e+01
2.277297510933414593e+00,5.666888717768974004e+01,2.413783992760338393e+01,1.364391434695293004e+00,2.242697660972812557e+01
2.381256157678825147e+00,5.666854406722199400e+01,2.413015194615070058e+01,1.757617016224765960e+00,2.130787645934676888e+01
2.353779449492534148e+00,5.665151634697785710e+01,2.413574648863593808e+01,1.043585705177263678e+00,2.389553950275519867e+01
1.676063109362699866e+00,5.668078869054650681e+01,2.415614160461479187e+01,2.397679528263671589e+00,2.523506497191079490e+01
2.567604678050540823e+00,5.668085548363619353e+01,2.410576924899326556e+01,3.057967708291214670e+00,2.965526631460145524e+01
2.060238151833793108e+00,5.664626106055919053e+01,2.413675188897419943e+01,3.809586056667544796e+00,4.357674493531099102e+01
1.713306897811288643e+00,5.663687081901741038e+01,2.415406508568067068e+01,4.760248155724703167e+00,2.279640374697714478e+01
2.264767566092138917e+00,5.667571120965754261e+01,2.411919175759232559e+01,3.343169586496641532e+00,4.757853134135915241e+01
1.582540198553882504e+00,5.664722016657201920e+01,2.415348906193470668e+01,1.960643822266979530e+00,4.428545869062800477e+01
2.364039239628504152e+00,5.664233586876977000e+01,2.412304552794459411e+01,3.692982452431507578e+00,1.070471727429984909e+01
1.991541810800407042e+00,5.663393125474247114e+01,2.414629580102712225e+01,1.324045601318386778e+00,3.745269474705440871e+01
2.651288087970244511e+00,5.668030289052865101e+01,2.411686529800606493e+01,3.505007660186426399e+00,4.503377169404909353e+01
2.064039487583867238e+00,5.665948712769998252e+01,2.414633341320416449e+01,3.570438658222794270e+00,1.314574293522966464e+01
2.690541233437099500e+00,5.667260696859501223e+01,2.411667360091562884e+01,4.852595707697766159e+00,2.253562994922346263e+01
2.372626027047202157e+00,5.668236440995313785e+01,2.412728012293842994e+01,1.500107430389608698e+00,3.465794326682809867e+01
2.685702692276973558e+00,5.666902113490753123e+01,2.409984765536938056e+01,2.284358746726346645e+00,2.380764359552797416e+01
1.916121282188306019e+00,5.666960606703072756e+01,2.414392743512997086e+01,4.683212625785809102e+00,3.676272383063505345e+01
1.928304052012853376e+00,5.663376349926029718e+01,2.414544479197563476e+01,1.926834306586433287e+00,3.575294043893904927e+01
2.099156968264870748e+00,5.669067698717564951e+01,2.414161213077030510e+01,2.818078474158325797e+00,2.481169126586092233e+01
2.156038231527332094e+00,5.668683104264238892e+01,2.412519815029371628e+01,3.879738101471876810e+00,3.295869315589148130e+01
1.825455714606207591e+00,5.663472100686833244e+01,2.416290711765496724e+01,3.263215546082540719e+00,3.937144976559676479e+01
1.735271473455423763e+00,5.667771950099376710e+01,2.415017526714581209e+01,1.026153130734452468e+00,4.343748107974798245e+01
2.170278417648995983e+00,5.663955260062234487e+01,2.410635848678985482e+01,3.550174307665427964e+00,1.378584516509582514e+01
1.593186454917860484e+00,5.665921644815409763e+01,2.415928758104168494e+01,2.597928313539901612e+00,1.202617868973256599e+01
2.041663615009508437e+00,5.664832833816921465e+01,2.413047199715375157e+01,4.661787083890559735e+00,2.294484495776791277e+01
1.685915476740458496e+00,5.663441223285550308e+01,2.413351817066904204e+01,2.501736601423600437e+00,1.330239373761979138e+01
2.093716427078739173e+00,5.662552047852256010e+01,2.411888348086755940e+01,2.903581934705028011e+00,1.867170018798175946e+01
1.589112864941214287e+00,5.665465311504515000e+01,2.415976783172799713e+01,4.113687698559636452e+00,1.196845297292349208e+01
1.863362566035290158e+00,5.666394718517222628e+01,2.412234528440899339e+01,3.887528110284402150e+00,4.751014214268272440e+01
1.978006038777865960e+00,5.665075501630604293e+01,2.414629495955670535e+01,3.895840546430837659e+00,4.430710384768336496e+01
1.265694978674396065e+00,5.664925479569054545e+01,2.416668249479316799e+01,3.087164349153642462e+00,1.392527314315994502e+01
2.236206831953073682e+00,5.665028644268462443e+01,2.412333563915290924e+01,4.240744597925670156e+00,3.464421884605432922e+01
2.332388658990980801e+00,5.665522222364953819e+01,2.412623036730315107e+01,3.987017640731434387e+00,2.359655396331569577e+01
2.299294635791273134e+00,5.667016372842899585e+01,2.412711807734359226e+01,3.698217051421491597e+00,4.116775868922346149e+01
2.129325652670409852e+00,5.664569952080751136e+01,2.414974625193475077e+01,1.518893540531189856e+00,3.607108808551073764e+01
2.150600669598619508e+00,5.666583048495155595e+01,2.415561561298969551e+01,1.785773445236156665e+00,3.622223544871112466e+01
2.037441390974886968e+00,5.667499368532851634e+01,2.414349057049134828e+01,1.156076568695456164e+00,3.578857256532790387e+01
2.187493886135751353e+00,5.665190855279821136e+01,2.410573768635440572e+01,3.980842039261367482e+00,3.351727901741038096e+01
2.177427442695148319e+00,5.663771768314178701e+01,2.413193280279448771e+01,3.617630545644304974e+00,2.058799263733450147e+01
2.266146359930161225e+00,5.666108385049513885e+01,2.409668536909309822e+01,2.046049246360508000e+00,3.237942098207490460e+01
2.085546149278588057e+00,5.665667323772672859e+01,2.411192521391630095e+01,1.715333961607554247e+00,4.321426991979839727e+01
1.942134796519770390e+00,5.665660449125358156e+01,2.410719182404780625e+01,1.546665571997660305e+00,2.961515877181977174e+01
1.736234948943974787e+00,5.662243902402443041e+01,2.414442817037037869e+01,2.789172158502450038e+00,1.483007208143492051e+01
1.878607904390772187e+00,5.667454099180078231e+01,2.411492593738536527e+01,2.576645636123894079e+00,4.078348143230812184e+01
1.894407929974845306e+00,5.666619214513074354e+01,2.411222919804244924e+01,2.683361654266478880e+00,2.353329393281706672e+01
2.020380716368629592e+00,5.667272271339069789e+01,2.413627532592058955e+01,1.773877540425936594e+00,1.057485064961529631e+01
2.785864662990261476e+00,5.668033464779610142e+01,2.412282995827498766e+01,3.793185566643701545e+00,3.789913354191638462e+01
2.722002274439284886e+00,5.669192240431460306e+01,2.413706809424986233e+01,3.223255628997708122e+00,2.354035815165897105e+01
2.125765760704359408e+00,5.665817337569827572e+01,2.414866728514367367e+01,4.686885791420785985e+00,2.098224461241384375e+01
1.851674558143834526e+00,5.663462790431986349e+01,2.414884836153057890e+01,4.377291216368494275e+00,4.017674259680716631e+01
2.510677510115321809e+00,5.666927966046855403e+01,2.413099556244532806e+01,4.976386117139505849e+00,1.224818935580774948e+01
1.601560885731449169e+00,5.664765301572847278e+01,2.416907226381943374e+01,1.493961358994029709e+00,4.330223310833665806e+01
2.511565534181904980e+00,5.667627767505232583e+01,2.410950812746553495e+01,3.056272611659695215e+00,3.320000499532291371e+01
2.613699000736609435e+00,5.665991408495431614e+01,2.410544152849806210e+01,2.840219412910190311e+00,1.975951345741712117e+01
1.989073257454148536e+00,5.666035001184025077e+01,2.414401186643665653e+01,4.767210664361682504e+00,3.516220928001153823e+01
1.731761031713245247e+00,5.667158394518402531e+01,2.413130121295929342e+01,2.893964010403842657e+00,2.676646365974013264e+01
2.379835071461084084e+00,5.666631835512282578e+01,2.411685879893755313e+01,4.026174921588861366e+00,1.001753731969049710e+01
1.672236724433014077e+00,5.663159744315762367e+01,2.415164192216294126e+01,3.445239977135381881e+00,1.694428459499316730e+01
2.258535358130364656e+00,5.665486258101151407e+01,2.410801971425438595e+01,1.919644955195541014e+00,1.417201920213787503e+01
2.537595959008800861e+00,5.668621852415918028e+01,2.413634120608194777e+01,1.481293757547819112e+00,3.213259635900537603e+01
1.862519053438511429e+00,5.667482164414381884e+01,2.412247084909027706e+01,4.063540961766525683e+00,1.594248123617475166e+01
1.712830343561111635e+00,5.667787394762363817e+01,2.416143540355449204e+01,2.211104964238868043e+00,1.873614432533258878e+01
1.900487575835308807e+00,5.667693791669859138e+01,2.415425940849203812e+01,4.964685157775210023e+00,1.169046121930266580e+01
2.098208454035595860e+00,5.663665807031011923e+01,2.411350490242508471e+01,2.742533564751139963e+00,2.728775289963989437e+01
2.132938844074695695e+00,5.665755405273918655e+01,2.410957889076212624e+01,4.927931033355178236e+00,1.191524567389945766e+01
2.133670247782946561e+00,5.666905818230887348e+01,2.411881507616795872e+01,3.926352197141755873e+00,4.575382474376790753e+01
1.730056051025604447e+00,5.667233890749712089e+01,2.416481410560366427e+01,3.724428521183740681e+00,1.455833183647203910e+01
2.694829169731036700e+00,5.668430757099639550e+01,2.414479535172635494e+01,1.211552270928744290e+00,3.932720826731772945e+01
2.546936427554144622e+00,5.667426194867127975e+01,2.411582759426498512e+01,1.709218553219244985e+00,2.311134172575021850e+01
2.533932446591470988e+00,5.668055881878461122e+01,2.412247959933266017e+01,1.583973044001973474e+00,1.348926456553384767e+01
2.286378898658232295e+00,5.664804763151651912e+01,2.411598135040958724e+01,1.173956275512510583e+00,3.932591154911169440e+01
2.010504833185381202e+00,5.663794839739784237e+01,2.413086867078184738e+01,1.792477236483598357e+00,1.148553567273335574e+01
2.671435166812522688e+00,5.667710960570259004e+01,2.413480719850461398e+01,4.207447241215232836e+00,2.937099313307616555e+01
2.249514660453315607e+00,5.668161147575712278e+01,2.414692280101990107e+01,2.125457162160854452e+00,2.396479724807695888e+01
1.790849685668945312e+00,5.668844756484031677e+01,2.413832888007164001e+01,2.661847174167633057e+00,2.606574773788452148e+01
1.907781325297246644e+00,5.662866251648431870e+01,2.413742422120795439e+01,2.471627356479038973e+00,1.195795374661221011e+01
2.302215448595378078e+00,5.666991911721256514e+01,2.412991167863745900e+01,3.055516610228621754e+00,4.546621024809104483e+01
2.270902767483051754e+00,5.666426842684887077e+01,2.411415960033852102e+01,1.086542119839698506e+00,4.121880912707800348e+01
2.193651049256456709e+00,5.665144851596032538e+01,2.414706882481533157e+01,1.827115599480405583e+00,3.414444041712646083e+01
2.760445907824001566e+00,5.669061738075997425e+01,2.412875531428310794e+01,4.857239436153482970e+00,1.048730839054353936e+01
1.657245603135405254e+00,5.663463144720573439e+01,2.414819391512422797e+01,3.736042833958550524e+00,1.610729814945461413e+01
1.995048478334028541e+00,5.664437909388053072e+01,2.414259034319671571e+01,3.669200159490008772e+00,4.611080334318637597e+01
1.263434200059160073e+00,5.666327010323141167e+01,2.416702346259146950e+01,1.979417658472631292e+00,3.793948665269039111e+01
2.268901412977987864e+00,5.666207952624095157e+01,2.414127596732622294e+01,2.703689302229256519e+00,1.839728000830583454e+01
1.663690206914578917e+00,5.665796592108730323e+01,2.415907702734406115e+01,4.390374826120583052e+00,3.386136385532735460e+01
1.672664915022129994e+00,5.664559764282403620e+01,2.416765487574497229e+01,3.364712567624937201e+00,1.546373365712785386e+01
2.683745889257161288e+00,5.667571080855106658e+01,2.411504543732100458e+01,3.671586945819141246e+00,2.619913805625598613e+01
2.777644082977919204e+00,5.668300991630913188e+01,2.414316529943878109e+01,1.487637735730323207e+00,4.358963010617892309e+01
2.194911302747855952e+00,5.668170825887234798e+01,2.414167061606495679e+01,3.605136710210202544e+00,4.648464105317037820e+01
1.876096748591648655e+00,5.665957517503716190e+01,2.412121258472127039e+01,3.685301140270641262e+00,4.847909116467038615e+01
2.222686283291181120e+00,5.668428038121651724e+01,2.413613160658082890e+01,1.913853854358936069e+00,1.150686635292745308e+01
1.874415493525176224e+00,5.665717888478214093e+01,2.412366019739162581e+01,3.875971978797838613e+00,2.984046673939101524e+01
1.767209474474737751e+00,5.667739681491246984e+01,2.412934761430062736e+01,1.702193469161725314e+00,3.935729212961459211e+01
2.728632091812449367e+00,5.666314574354619538e+01,2.411967668451146452e+01,4.642464279770823765e+00,1.862778828699056888e+01
2.087112299682218897e+00,5.665841770080805873e+01,2.412116661003436846e+01,4.701458826341077923e+00,3.715609996680885985e+01
1.850046869602904653e+00,5.663849798922863243e+01,2.416132344840633905e+01,3.218356916363318998e+00,3.745035376088883794e+01
2.049443070098609709e+00,5.662978212246060394e+01,2.411527527576263807e+01,2.407098236240943656e+00,4.671948597373394563e+01
2.642374828558518018e+00,5.666290332869085944e+01,2.410656137273139521e+01,4.383567469827506891e+00,1.050029139308929160e+01
2.289152904277730549e+00,5.668416541822911370e+01,2.413292114714732861e+01,1.172488652904986717e+00,4.489322611557174980e+01
1.989932024483471729e+00,5.663723346367354594e+01,2.413366640821233133e+01,3.314349270773180312e+00,4.755633152840013622e+01
1.685298820878884163e+00,5.667713071440655881e+01,2.414360641335922963e+01,2.307617541749913403e+00,2.291654725023695605e+01
2.662603006365815261e+00,5.665282117056955258e+01,2.410600571993698793e+01,1.941810186894384227e+00,4.168201468071293903e+01
2.029447678182829229e+00,5.663583473087351905e+01,2.411132504862023040e+01,2.954638484766464845e+00,2.633525714388484218e+01
1.824334100967177630e+00,5.666532044633898124e+01,2.412844281042819361e+01,1.728194141246452986e+00,1.827376198995627732e+01
2.183515433507021264e+00,5.665762272071596328e+01,2.411664903324161102e+01,4.824422008416381580e+00,4.813874557021143374e+01
1.797472287046169015e+00,5.664929775091616904e+01,2.412830690597096961e+01,1.830035362069663663e+00,1.188729937657360836e+01
1.868843391047839031e+00,5.668387124384749143e+01,2.414570001783321374e+01,3.722958015719867397e+00,3.034757057560246807e+01
2.162942535619789552e+00,5.667983564874782587e+01,2.414409796315547752e+01,3.061403115040922884e+00,4.897614633723145516e+01
1.670822134978241058e+00,5.665164701857905527e+01,2.415924509469457604e+01,4.193571597189400535e+00,3.512866833092219565e+01
1.642093748110757812e+00,5.667276764870087646e+01,2.415324317902264539e+01,2.381221691937814633e+00,2.199535196149916061e+01
2.523742885812810588e+00,5.667646187466131380e+01,2.412807992531893220e+01,3.475743844683082173e+00,4.986482770934173203e+01
2.475002826064107264e+00,5.668840162973607733e+01,2.411642214800895445e+01,2.363366161552198363e+00,3.173904168568444817e+01
1.685080215835061290e+00,5.666609691055175091e+01,2.413161486396240107e+01,2.533970482995675511e+00,3.786431324381279495e+01
1.837644242051319710e+00,5.665919066774121404e+01,2.415572139547228403e+01,4.628926349776510740e+00,3.835256943661223517e+01
1.763797110664937717e+00,5.668662753444036895e+01,2.414789230837047995e+01,3.275226639557734742e+00,1.661172717012518163e+01
2.291538177820744870e+00,5.666832854054743507e+01,2.411466143018086328e+01,4.140168255009993636e+00,3.959554054141578661e+01
1.970112819275692040e+00,5.666592321234703888e+01,2.414926002978675612e+01,1.138728917309909328e+00,3.505879277640270431e+01
2.696277912396335630e+00,5.667851138448341430e+01,2.411103039225334044e+01,3.463967791127362084e+00,3.748543701559541574e+01
