2.013911699440091851e+00,5.671390002034141986e+01,2.411760297121698216e+01,2.969497180684547821e+00,3.495933558002048613e+01
1.817747359776094473e+00,5.667748499879203905e+01,2.414964349933314480e+01,3.724848107977560385e+00,4.289301325166719892e+01
1.896741823570506691e+00,5.670995678922847816e+01,2.414069339200942110e+01,8.782232069439094291e-01,3.821160534799275865e+01
2.091630963713799307e+00,5.665636937562566544e+01,2.412241450078533234e+01,1.478853977405901965e+00,4.846045069231154656e+01
1.909110412470430562e+00,5.670158618082495394e+01,2.411204740839515637e+01,1.767593005396276951e+00,3.486180609747045622e+01
2.112807640800166809e+00,5.673060066398939938e+01,2.412959873005528877e+01,2.366693749533397284e+00,4.256612217274821575e+01
2.121582393601677108e+00,5.667808094309906863e+01,2.411989242808138556e+01,1.783577428700631629e+00,1.796498394153792333e+01
1.744018713022687628e+00,5.669414027719115268e+01,2.415805502106137581e+01,3.100119220495841432e+00,4.890409951666662636e+01
2.330040563933661435e+00,5.669745796390247250e+01,2.413381113763802688e+01,3.800665628741854984e+00,1.877854931101098757e+01
2.185098082959225252e+00,5.671728773058016060e+01,2.411158882322483876e+01,3.778286034099560098e+00,2.764119106522765890e+01
1.979030138312203313e+00,5.667532605509327936e+01,2.411309386451096515e+01,1.205039784111338941e+00,2.539932661230074729e+01
1.904985536954537428e+00,5.673302190332030648e+01,2.413876743638432032e+01,2.074783633097676550e+00,4.238788568768107012e+01
2.129423639808422308e+00,5.667455562764931187e+01,2.410022672753868989e+01,2.298417913195164974e+00,2.296384055862522899e+01
2.095711202883178359e+00,5.671774385480841119e+01,2.414840289711055732e+01,1.142366819896606156e+00,3.527912042456357256e+01
1.742328191451586683e+00,5.670945638200636552e+01,2.414684626433605530e+01,2.617783705819266338e+00,3.448456862109750887e+01
2.215105829341818211e+00,5.671498200731747374e+01,2.410239194346897307e+01,1.875491906990065738e+00,4.628823529377694257e+01
2.034327714733608516e+00,5.672509503436850054e+01,2.414353200116958931e+01,1.091560189469200859e+00,4.498161380608079440e+01
2.116671320328939565e+00,5.672110969727975061e+01,2.414441376111046722e+01,2.407001538040974609e+00,4.720604751036905355e+01
2.305644944987116141e+00,5.671145844175507023e+01,2.412478218932342600e+01,4.099765262365324681e+00,2.972941972608197148e+01
2.213358311118538868e+00,5.668554040648854908e+01,2.411103656606719881e+01,4.161027750833437011e+00,1.649540071266003238e+01
