-3.114153742790222168e-01,-1.323245167732238770e-01,1.029615700244903564e+00,1.785839947722015930e+00,7.156002521514892578e-01,4.138653516769409180e+01,2.308475732803344727e+01
4.294352531433105469e-01,-2.145745754241943359e-01,2.349671423435211182e+00,2.097295721745158215e+00,7.905295491218566895e-01,4.868509769439697266e+01,1.528407573699951172e+01
4.584170579910278320e-01,-3.959407806396484375e-01,4.232974350452423096e+00,3.955693035635570176e-01,2.210381627082824707e+00,1.136531352996826172e+01,1.839353561401367188e+01
4.784979820251464844e-01,-4.001368880271911621e-01,1.941597461700439453e+00,2.887814332486934088e+00,4.198888838291168213e+00,1.061427116394042969e+01,2.640716791152954102e+01
-4.778814315795898438e-01,3.876868486404418945e-01,1.352408230304718018e+00,1.904448008863844022e+00,3.753457367420196533e+00,1.141170263290405273e+01,3.496781110763549805e+01
-4.516626000404357910e-01,-3.993765115737915039e-01,1.177288591861724854e+00,1.866860985476306301e+00,3.899934589862823486e+00,1.842029571533203125e+01,2.547292947769165039e+01
3.063251376152038574e-01,-3.667712807655334473e-01,2.679314315319061279e+00,2.367944273697990543e+00,1.123485267162322998e+00,3.347240924835205078e+01,1.083345413208007812e+01
1.762546896934509277e-01,-4.477260112762451172e-01,8.555909991264343262e-01,2.617384679892138521e+00,2.802094519138336182e+00,3.496725320816040039e+01,3.357343673706054688e+01
-9.806960821151733398e-02,3.783990144729614258e-01,3.038202524185180664e+00,1.370063368432886231e+00,6.485950946807861328e-01,4.805755853652954102e+01,4.893453598022460938e+01
3.440422415733337402e-01,-1.684167981147766113e-01,1.751537919044494629e+00,1.526396833309206169e+00,1.534189879894256592e+00,1.052671909332275391e+01,1.653235912322998047e+01
-4.303508996963500977e-01,-3.522503376007080078e-01,3.039288818836212158e+00,1.829092326180046801e-01,1.512709856033325195e+00,1.298628807067871094e+01,1.398966073989868164e+01
2.956567406654357910e-01,-2.212173342704772949e-01,8.464130759239196777e-01,5.470914766474045399e-01,4.565662145614624023e+00,2.937895774841308594e+01,1.178696870803833008e+01
3.630579710006713867e-01,-6.939709186553955078e-02,3.042186796665191650e+00,4.657425579898441526e-02,8.062830567359924316e-01,1.654464483261108398e+01,2.712696313858032227e+01
9.221804141998291016e-02,-4.801049232482910156e-01,2.659612298011779785e+00,1.160505339202679620e+00,1.153992712497711182e+00,1.823313236236572266e+01,1.526732444763183594e+01
-9.453582763671875000e-02,-4.602234363555908203e-01,4.812890291213989258e+00,1.111131830620723848e+00,1.063520312309265137e+00,1.657970428466796875e+01,4.813676118850708008e+01
-4.342802762985229492e-01,-3.561794757843017578e-02,1.665445268154144287e+00,2.308647077880342735e+00,1.584213078022003174e+00,4.017888545989990234e+01,1.026998519897460938e+01
-4.937323331832885742e-01,-2.632033824920654297e-02,3.479786217212677002e+00,1.823578459202497948e+00,7.417896389961242676e-01,2.394662618637084961e+01,3.275400876998901367e+01
1.050999760627746582e-01,-4.865615963935852051e-01,4.131845235824584961e+00,3.860285497642941821e-01,1.136961579322814941e+00,3.784757614135742188e+01,1.173866987228393555e+01
-3.414164185523986816e-01,-4.766910076141357422e-01,1.299380064010620117e+00,8.653299474599502883e-01,1.660611033439636230e+00,4.592934608459472656e+01,4.354564189910888672e+01
4.007323980331420898e-01,3.830628395080566406e-01,1.098219752311706543e+00,2.946643020012187808e+00,4.456264376640319824e+00,4.475295782089233398e+01,4.063671350479125977e+01
-2.652900218963623047e-01,-6.344175338745117188e-02,4.790022969245910645e-01,1.122367977737066314e+00,4.028789401054382324e+00,4.173295736312866211e+01,4.920365095138549805e+01
-2.987074851989746094e-01,3.854174613952636719e-01,1.354731023311614990e+00,2.947482664769619731e+00,1.173122227191925049e+00,2.087912559509277344e+01,3.951258182525634766e+01
2.968844175338745117e-01,4.495737552642822266e-01,9.593650698661804199e-01,1.548645359592486503e+00,4.293239712715148926e+00,3.374719381332397461e+01,4.718106269836425781e+01
-4.885477423667907715e-01,-1.902306079864501953e-02,2.985525131225585938e+00,2.846327567413787563e+00,8.795037865638732910e-01,3.449409246444702148e+01,3.023142337799072266e+01
4.709873795509338379e-01,2.479964494705200195e-02,1.191936135292053223e+00,1.924278530518954478e+00,3.684776723384857178e+00,1.428596735000610352e+01,1.575044631958007812e+01
4.957838654518127441e-01,-7.871192693710327148e-02,3.120963871479034424e+00,3.278256634833168204e-01,1.218597292900085449e+00,1.821534156799316406e+01,1.685445070266723633e+01
-3.217927813529968262e-01,-1.400222778320312500e-01,4.889537692070007324e+00,2.666627860028248698e+00,9.174844622611999512e-01,1.228198051452636719e+01,2.183925628662109375e+01
-7.298964262008666992e-02,-3.102235794067382812e-01,3.861558139324188232e+00,6.726056346444585499e-01,6.836837530136108398e-01,2.965473651885986328e+01,3.311411619186401367e+01
-1.477270722389221191e-01,-1.392425298690795898e-01,1.312015056610107422e+00,1.970717214773697101e+00,6.942015886306762695e-01,2.784359455108642578e+01,1.748972654342651367e+01
-1.604807376861572266e-01,-2.050326466560363770e-01,7.301118969917297363e-01,2.478031176425081750e+00,4.475931823253631592e+00,1.412183046340942383e+01,2.618753433227539062e+01
3.430827856063842773e-01,-2.143822312355041504e-01,8.783945441246032715e-01,7.605406339015690076e-01,3.872516751289367676e+00,1.373335123062133789e+01,1.837641000747680664e+01
3.057307600975036621e-01,3.188568353652954102e-02,9.133699536323547363e-01,1.059991397879284314e+00,1.996706426143646240e+00,3.788784503936767578e+01,1.381698369979858398e+01
4.700762629508972168e-01,4.613765478134155273e-01,3.447391092777252197e+00,2.429330844226481378e+00,3.894060254096984863e+00,3.373896598815917969e+01,4.788053512573242188e+01
3.255401849746704102e-01,9.198367595672607422e-03,1.170846819877624512e+00,2.619320881228410336e+00,3.480467498302459717e+00,1.323114871978759766e+01,1.411916255950927734e+01
3.452810645103454590e-01,-4.044749736785888672e-01,1.864071786403656006e+00,3.088690352533752126e+00,1.301697492599487305e+00,3.044019222259521484e+01,2.814352035522460938e+01
-3.834229707717895508e-01,2.701092362403869629e-01,1.248709559440612793e+00,3.089490486799698843e+00,1.463583409786224365e+00,1.720329523086547852e+01,4.382580757141113281e+01
1.320751905441284180e-01,4.378271698951721191e-01,1.327077448368072510e+00,7.469288014512537321e-01,1.296796500682830811e+00,3.278675079345703125e+01,2.134408950805664062e+01
-2.503991127014160156e-03,-3.826645612716674805e-01,7.080805301666259766e-01,5.813669216372667758e-01,4.200910627841949463e+00,3.891469478607177734e+01,3.106312751770019531e+01
-4.553189277648925781e-01,4.763724803924560547e-01,3.091262578964233398e+00,2.981483596107743494e+00,4.565019905567169189e+00,4.699479579925537109e+01,3.298474073410034180e+01
-3.807707428932189941e-01,-4.985702633857727051e-01,3.652127385139465332e+00,2.544157133396613091e+00,4.701832532882690430e+00,1.698567390441894531e+01,4.433226585388183594e+01
-9.089910984039306641e-02,-1.978945732116699219e-02,9.184569120407104492e-01,1.990905390640826722e+00,3.267510533332824707e+00,4.999538660049438477e+01,1.042273283004760742e+01
-4.395284056663513184e-01,4.989845752716064453e-01,3.946907520294189453e+00,2.441080253225098584e+00,4.365083277225494385e+00,4.483128547668457031e+01,1.191344261169433594e+01
3.595514893531799316e-01,-4.332406520843505859e-01,4.168159663677215576e+00,2.978792014095406060e+00,3.909856677055358887e+00,4.186980724334716797e+01,3.368853807449340820e+01
-4.301463365554809570e-01,-3.421764373779296875e-01,4.203836321830749512e+00,2.522087808726370284e+00,4.634270668029785156e+00,4.204287290573120117e+01,4.115119218826293945e+01
1.137571334838867188e-01,-1.636229753494262695e-01,6.161218881607055664e-01,1.516244135025713313e-01,3.605686724185943604e+00,1.595956802368164062e+01,4.695649147033691406e+01
-1.412564516067504883e-02,-2.317694425582885742e-01,2.194547653198242188e+00,2.573948418483216205e+00,9.295985102653503418e-01,1.144519090652465820e+01,2.787041187286376953e+01
-4.377570152282714844e-01,4.628710746765136719e-01,2.890817821025848389e+00,3.016347953399595383e+00,3.888852298259735107e+00,1.199430227279663086e+01,3.048416852951049805e+01
4.443791508674621582e-01,3.987572789192199707e-01,4.044840037822723389e+00,7.838295407094455491e-01,2.859211266040802002e+00,1.191200494766235352e+01,1.486582279205322266e+01
1.790168881416320801e-01,-1.843737959861755371e-01,2.799091637134552002e+00,2.726443373573053108e+00,6.246364116668701172e-01,2.457358121871948242e+01,4.089277267456054688e+01
3.333389759063720703e-02,3.904697895050048828e-01,1.438603997230529785e+00,1.532331084426013179e+00,1.083604991436004639e+00,2.181994676589965820e+01,3.629129171371459961e+01
-2.645572423934936523e-01,-3.039657473564147949e-01,1.677786409854888916e+00,6.094337891120977790e-01,1.161296665668487549e+00,1.503958940505981445e+01,3.566596031188964844e+01
-4.745286703109741211e-01,-2.459932565689086914e-01,4.997106790542602539e+00,4.853266540203382551e-01,1.178377270698547363e+00,3.881278991699218750e+01,2.081108808517456055e+01
4.701464772224426270e-01,-8.593440055847167969e-03,8.531120419502258301e-01,6.589278889571638098e-01,4.901263117790222168e+00,2.181178808212280273e+01,3.816272020339965820e+01
-3.196747303009033203e-01,-4.827630519866943359e-01,4.789023399353027344e+00,1.153150770181073703e+00,3.101508915424346924e+00,1.325057506561279297e+01,3.794171810150146484e+01
-4.823105335235595703e-01,-4.041905999183654785e-01,1.763176918029785156e+00,2.545898216571144346e+00,2.495270967483520508e+00,4.006959438323974609e+01,4.319278478622436523e+01
-1.526477932929992676e-01,-4.705384373664855957e-01,4.689149260520935059e+00,2.570355023546750495e+00,4.289366006851196289e+00,4.790352582931518555e+01,4.922549724578857422e+01
-2.563036680221557617e-01,2.723938822746276855e-01,1.100353300571441650e+00,2.701588278372857754e+00,3.643257021903991699e+00,1.396775484085083008e+01,1.790655851364135742e+01
9.495794773101806641e-02,1.257460713386535645e-01,7.193294167518615723e-01,1.321246564548486990e+00,4.083658456802368164e+00,3.125919103622436523e+01,1.803987026214599609e+01
4.982821941375732422e-01,-2.058818340301513672e-01,9.854561090469360352e-01,4.108267198961891298e-01,4.827274680137634277e+00,3.369365692138671875e+01,4.544011592864990234e+01
3.941388726234436035e-01,-4.907108545303344727e-01,2.247541248798370361e+00,8.888197772885056969e-01,4.969412684440612793e+00,2.494062900543212891e+01,2.995621204376220703e+01
4.815915822982788086e-01,-2.731840610504150391e-01,4.087960124015808105e+00,2.698424817504871953e+00,3.819736540317535400e+00,4.290759325027465820e+01,3.436690807342529297e+01
1.113093495368957520e-01,-4.881209135055541992e-01,1.384360790252685547e+00,2.180967707499215980e+00,1.544987857341766357e+00,3.641071557998657227e+01,3.709251165390014648e+01
7.041412591934204102e-02,-2.486213445663452148e-01,2.550290226936340332e+00,2.080502639343012883e-01,7.123315334320068359e-01,2.682382583618164062e+01,4.476663351058959961e+01
