   -0.168239666047725889E-02    0.426753543576885441E-02    0.205147275232940363E+01    0.217016451366795704E+00    0.199645300349039490E+01   -0.370295085425313709E+04
    0.124260528083854793E+00    0.493589963313091351E-01    0.218151202852717319E+01    0.201125323786507115E+01    0.203702076300209889E+01   -0.370249652684965440E+04
    0.135849883867809273E+00   -0.133030959235264645E+00    0.205462286598361832E+01    0.119657616082945784E+01    0.204633512736707734E+01   -0.370193579523906465E+04
    0.841254595988557563E-01    0.573644459658182448E-01    0.179144405473453405E+01    0.144798519054460573E+01    0.206599102827195358E+01   -0.370177946203715055E+04
    0.404601169457170506E-01    0.134778090316681753E+00    0.187349121671141772E+01    0.123031770764992787E+01    0.192368034928863008E+01   -0.370171083798794825E+04
    0.850556230887506981E-01    0.163760728192587912E-01    0.186059059156597462E+01    0.115831432633883943E+00    0.180275587592455233E+01   -0.370170856546626601E+04
    0.461684022410047135E-01    0.509949095077411041E-01    0.167261652409098738E+01    0.664083369240148547E+00    0.229610067278863061E+01   -0.370170192013273345E+04
   -0.377443278533933224E-01   -0.358637866185426146E-01    0.193071850931758338E+01    0.726345800432322330E+00    0.210297421517071248E+01   -0.370168006047134350E+04
    0.164761917711504502E-01   -0.232491146187953079E-01    0.197868360248095909E+01    0.159397611647744442E+01    0.209433001874998359E+01   -0.370162507933604275E+04
    0.103259075961806945E+00    0.875339853726613271E-01    0.187489216875909692E+01    0.198312495155613244E+01    0.201236948391592207E+01   -0.370150817041669416E+04
   -0.585770598356014638E-01   -0.119764297396977137E+00    0.187963023620899516E+01    0.691233777075894618E+00    0.213543397694151116E+01   -0.370133806145967674E+04
    0.104948880775915243E+00    0.246264884647517945E-03    0.205857645916620990E+01    0.633225577254317162E+00    0.192530517960383252E+01   -0.370130478478766963E+04
    0.262724898121267092E-01    0.143263657104919839E+00    0.189267078464596561E+01    0.500724025161122244E+00    0.209370995256186720E+01   -0.370129755340809970E+04
    0.157325140844881362E+00    0.583493402368363556E-01    0.183230164927188599E+01    0.553957423428389939E+00    0.208461763397403566E+01   -0.370127862059831932E+04
    0.130209799452224217E+00   -0.149701451029788934E-01    0.206130215750633683E+01    0.168819286345538910E+01    0.189039828187215853E+01   -0.370104253405847157E+04
    0.649979760138860163E-01    0.139679839558297436E+00    0.170374590376692669E+01    0.340624383922486507E+00    0.204533783636095912E+01   -0.370097424185976979E+04
   -0.657361152591334763E-02   -0.184564431380696392E+00    0.191107963330082997E+01    0.554777688348924380E+00    0.202173532869159667E+01   -0.370096184970741888E+04
    0.329352145849232114E-01   -0.668422825497128059E-02    0.206613333430230561E+01    0.132686185698805359E+00    0.181889045052191278E+01   -0.370087375252491984E+04
   -0.382269270427967323E-01   -0.477793846586476167E-01    0.177501303614380168E+01    0.806233272523108835E+00    0.204472951106849887E+01   -0.370085468158895219E+04
    0.260226262017633214E-01   -0.525393693053567423E-01    0.215627939705038729E+01    0.167142932775802922E+01    0.179739770113215824E+01   -0.370079329958449352E+04
    0.445508062768704693E-01    0.974202816861411414E-01    0.184461707011159404E+01    0.106408113215732048E+01    0.217494416217484154E+01   -0.370079119143126354E+04
    0.687987904580453780E-01    0.189282247756930477E+00    0.191491610708043747E+01    0.127399139350228285E-01    0.205525856520766848E+01   -0.370078917437441669E+04
    0.674126355713196013E-01   -0.131051158139379120E+00    0.191929601546116224E+01    0.258326906663214229E+00    0.187393160877934895E+01   -0.370074126642352030E+04
    0.875704578884823892E-01    0.178984212669235365E-01    0.180653231364160316E+01    0.163798052628008906E+01    0.197113852123090050E+01   -0.370071758346805063E+04
   -0.919414334736756711E-02   -0.122670813214926566E+00    0.192207159225956437E+01    0.407139885896255715E+00    0.206083939134142335E+01   -0.370068875928443731E+04
    0.894428781404912332E-01   -0.708456750141721603E-01    0.178080566189947187E+01    0.202087878840581853E+00    0.195773266475458785E+01   -0.370068712993075042E+04
    0.300601861448903662E-01    0.920091462769623281E-01    0.198159518369210397E+01    0.112923458332832728E-01    0.201364049253689847E+01   -0.370066604478900763E+04
    0.449388023558954242E-01    0.141427402008445058E+00    0.199491081147075455E+01    0.800099071398529205E+00    0.208686115901775171E+01   -0.370063660830629215E+04
    0.511718766523845403E-01    0.126752949324174580E+00    0.206772287314427761E+01    0.242878956320715989E+00    0.193942294615100264E+01   -0.370057290430015064E+04
   -0.443591553493957735E-01   -0.185290221364564966E+00    0.193532442526306991E+01    0.153077645032289134E+01    0.202743163604728771E+01   -0.370054872007228369E+04
    0.610401200248442688E-01    0.112847400400492126E+00    0.189727987176929735E+01    0.112528558065928208E+01    0.219015383481615267E+01   -0.370049623252755737E+04
    0.114921137159040843E-02    0.130741774784504106E-02    0.188944474326676271E+01    0.498511312951679442E+00    0.221097397814155094E+01   -0.370046952220562889E+04
   -0.104248150147100427E-01   -0.299859465535917691E-01    0.216960263016731636E+01    0.176028267819940898E+01    0.182799525123184248E+01   -0.370035682816621738E+04
   -0.943933906027188963E-02   -0.466540643080640138E-01    0.192905546539353079E+01    0.124251950850387360E+01    0.211967534421515680E+01   -0.370021579241978998E+04
    0.485554900707487747E-01   -0.130906113347436515E-01    0.169523134978902812E+01    0.714005872051939466E-01    0.219502011129123398E+01   -0.370020831605317471E+04
    0.461167331443994577E-01    0.927264634903024465E-02    0.224601181406385475E+01    0.153140010174221275E+01    0.184431859979105828E+01   -0.370018755452256028E+04
    0.101434944544256722E+00    0.823316220152869871E-01    0.187523697781491538E+01    0.194861847650258380E+01    0.198967581428413509E+01   -0.370015000897431401E+04
    0.127625101701789201E+00   -0.134620255741974448E+00    0.192843098915743250E+01    0.829066063746554116E+00    0.224182572925777013E+01   -0.370005919449446901E+04
   -0.290720274764288966E-04   -0.839513981831059297E-01    0.194161531582478264E+01    0.775891419273645799E+00    0.197765865342764324E+01   -0.370005613121179613E+04
    0.654649234204887076E-01   -0.457264094015660261E-01    0.181833375522026475E+01    0.106690348890743358E+01    0.212321620098283059E+01   -0.369997802081310238E+04
    0.856262162477900990E-01   -0.907344515761482895E-01    0.176647429054616056E+01    0.190325085820562040E+00    0.217506847646811741E+01   -0.369994945551426008E+04
    0.109253102555499026E+00   -0.882979095020059446E-01    0.191440616021713295E+01    0.117900736039718734E+01    0.216505924998773525E+01   -0.369990855446254045E+04
    0.895024891978091208E-01    0.163855603578987763E+00    0.218557658341932282E+01    0.154475251612699793E+01    0.192885487708917402E+01   -0.369984692371068013E+04
    0.674578842083545238E-01    0.493278480844833167E-01    0.178193983647345489E+01    0.711329509434757812E+00    0.231082802398002407E+01   -0.369981731767110523E+04
    0.127264351061013081E+00   -0.138526827217230308E+00    0.204099197783932862E+01    0.195230533366978265E+01    0.199643767088568569E+01   -0.369979354840734231E+04
    0.993903764403507584E-01   -0.401687077255352132E-01    0.192713659467901088E+01    0.153744167123859699E+01    0.205720167924761643E+01   -0.369974868242038428E+04
    0.993834778823056153E-01   -0.941989975598493956E-01    0.177747430965340292E+01    0.170353090376488991E+00    0.219240375934238596E+01   -0.369974602597581907E+04
    0.885273349099542362E-01    0.104595622890442441E+00    0.193371174776919297E+01    0.102312883953881917E+01    0.217897841679599047E+01   -0.369966794355524780E+04
    0.283692254959475587E-01   -0.401716795516452452E-01    0.172465648463584942E+01    0.553417734960035768E+00    0.197417015481803371E+01   -0.369966719125789359E+04
    0.819936799221122614E-01   -0.134935476485234518E+00    0.185105672742990190E+01    0.222704091576664612E-01    0.204317972004036941E+01   -0.369963237095557997E+04
   -0.459892398198735175E-01   -0.188392430156162693E+00    0.195935692417248952E+01    0.933034428757961276E+00    0.206633266308140140E+01   -0.369962026335165592E+04
    0.121923875491338540E+00   -0.355894429608137330E-01    0.197429255012123228E+01    0.175438000689772844E+01    0.194395208361773264E+01   -0.369961722382482048E+04
    0.147980640146573750E+00    0.863598569788883719E-01    0.186223120802449849E+01    0.814251193161881909E-01    0.207030655665062335E+01   -0.369960831502719202E+04
    0.781376067568378962E-01    0.187004548913460855E-01    0.202475054091966733E+01    0.124275408036835855E+01    0.177054193711645036E+01   -0.369960677888715236E+04
    0.783597797678727837E-01   -0.480512798270018582E-01    0.185408343471550419E+01    0.458929240992052401E+00    0.228324603072081533E+01   -0.369960335237373647E+04
    0.130754889529812179E+00    0.307032287906114920E-01    0.198857313148439663E+01    0.265000928226106158E+00    0.200407082968387718E+01   -0.369958901389655875E+04
    0.517013294722169503E-01    0.283103320611782783E-01    0.223203538480262953E+01    0.179070979465888325E+01    0.193132449601562950E+01   -0.369958440292244904E+04
    0.510285952792131070E-01   -0.218150901207869730E-01    0.189902965504840582E+01    0.173398469428133395E+01    0.209121395177923031E+01   -0.369956234867641388E+04
    0.119395543923872194E+00    0.101516650783719742E+00    0.196859011641757098E+01    0.548911397214152053E+00    0.192527889158658638E+01   -0.369955622929549008E+04
    0.486604463846760371E-01   -0.137035773983433029E+00    0.198747718779373006E+01    0.123393223759150894E+01    0.203110552358050311E+01   -0.369953634894446122E+04
    0.294651150897722314E-01   -0.900309026906343512E-01    0.195752930059213615E+01    0.849890861707698786E+00    0.197268682808031670E+01   -0.369949280188386274E+04
    0.612463004087279161E-01    0.619302468376531356E-01    0.184313817845951844E+01    0.154940390939250522E+00    0.189675073454124710E+01   -0.369945730482040744E+04
    0.122744757860349551E+00    0.363917831447624351E-03    0.189682282167567307E+01    0.875987215714343015E+00    0.207203905113270004E+01   -0.369944509381706439E+04
    0.114368401452447754E+00    0.322804096868922752E-01    0.199773133285443905E+01    0.659571747883394233E+00    0.192417403013189281E+01   -0.369943839356493663E+04
    0.975383273638233961E-01   -0.120445929405205487E+00    0.177471717753686287E+01    0.983279445684115849E+00    0.201420658684071618E+01   -0.369942137133916640E+04
    0.321573460995751015E-01    0.651500665812729807E-01    0.194371152950736281E+01    0.135579733746712838E+01    0.184581163878424737E+01   -0.369935728053657749E+04
    0.822231087249923887E-01   -0.107081786590483952E+00    0.188283033599196514E+01    0.203789749107811780E+00    0.190722691741075057E+01   -0.369934031374717870E+04
    0.922842670207624227E-02   -0.572403563563443907E-01    0.187160343843147037E+01    0.106626505714570774E+01    0.215673968500800539E+01   -0.369930980166167774E+04
    0.397762410408797340E-01   -0.290127588538537928E-01    0.174858760186453988E+01    0.453618250578913806E+00    0.191079435536561459E+01   -0.369930392493240834E+04
    0.381307906104659811E-01    0.204377876299832728E-02    0.207205985245263813E+01    0.719567979818038106E+00    0.199321649135905243E+01   -0.369928373097934536E+04
    0.839061983027251657E-01    0.443919636341427726E-01    0.218502549233044085E+01    0.175584971288055502E+01    0.199258898493663139E+01   -0.369925746948901678E+04
    0.792615646651408934E-01   -0.632828903279657462E-01    0.190003555108612754E+01    0.864520275267386396E+00    0.215318624897347721E+01   -0.369920836794268689E+04
    0.483485094815692129E-01   -0.962539748654736016E-01    0.192440615115308189E+01    0.116090313450307026E+01    0.207499320927721964E+01   -0.369919276395988891E+04
    0.940613609873948153E-01   -0.990984318415363274E-01    0.203584028271553974E+01    0.457466982228149577E+00    0.210497505668578277E+01   -0.369918813165606116E+04
    0.633691491719945432E-01    0.100087315154841150E+00    0.195466978566451588E+01    0.103931854434221038E+01    0.215165681574376499E+01   -0.369917587588436663E+04
    0.100499712373439243E+00   -0.445014189597102705E-01    0.181143676952028732E+01    0.846355179234674515E+00    0.196951814289069183E+01   -0.369917035208833886E+04
    0.941880551552349843E-01    0.128825637111607771E+00    0.195838613871847933E+01    0.500822445552379536E+00    0.220590215712233650E+01   -0.369916033026773766E+04
    0.237134419686799713E-01   -0.434623229769229846E-01    0.187685662092501837E+01    0.746698062663223472E+00    0.224173403020249218E+01   -0.369915050907822115E+04
    0.123433865027818612E+00   -0.103823543587069467E+00    0.176822999335760978E+01    0.730166092854765081E+00    0.216876968193265451E+01   -0.369914559296431298E+04
    0.906133028506259652E-01   -0.260024202063883769E-01    0.183823501772599873E+01    0.104365068555770213E+01    0.216310950585865136E+01   -0.369913637410020192E+04
    0.716628879286617115E-01    0.301093904454715622E-01    0.202346235591421575E+01    0.406685687953480424E+00    0.188929686998560475E+01   -0.369909860406044118E+04
    0.759789570638544909E-01    0.822555591222982052E-01    0.197089540405656716E+01    0.549734836705219054E+00    0.222334484645861963E+01   -0.369908939306051434E+04
    0.118371415233071708E+00    0.390368082361451929E-01    0.202444568530960334E+01    0.143379367547681547E+01    0.181885645267039253E+01   -0.369908803949973753E+04
    0.975833823904503905E-01   -0.981629571981630367E-01    0.179323393485250326E+01    0.101666099993616799E+01    0.218603080182943499E+01   -0.369904915987559798E+04
    0.136048513926586567E+00    0.104722513151989771E+00    0.208439583580549126E+01    0.186911150101726542E+01    0.188043048572452576E+01   -0.369902389031646271E+04
    0.737104460142536944E-01    0.120383391905996007E-01    0.166004871818948518E+01    0.604978908228989032E+00    0.221435040726506616E+01   -0.369900661864856920E+04
    0.116679704862243550E+00   -0.106246476389730282E-01    0.183271636455286568E+01    0.440441930615940655E-01    0.204690165364570653E+01   -0.369899544702666753E+04
    0.924597552399881728E-01    0.143169681655196834E+00    0.202892757223936648E+01    0.123352279929693509E+01    0.204106250744986539E+01   -0.369895615261644161E+04
    0.885677065243051231E-02    0.194146516752453646E-01    0.191838280135513273E+01    0.190196479354760117E+01    0.197207967735734835E+01   -0.369894940266451567E+04
    0.746543892023824318E-01    0.131518453272644109E+00    0.205143516728839836E+01    0.846999828531891708E+00    0.208225280132532564E+01   -0.369891212867782724E+04
    0.101014913026315267E+00   -0.430166008253076160E-01    0.194425028989676041E+01    0.155315318964453652E+01    0.201314482756798041E+01   -0.369890206040617022E+04
    0.148354195985778148E-01    0.456216571265157800E-01    0.174386284431728300E+01    0.745754626595089620E+00    0.204093180109022754E+01   -0.369888971419546579E+04
